station_id,timestamp,datetime_raw,stt,vn_aqi,pm25_obs,pm10_obs,o3_obs,so2_obs,co_obs,no2_obs,silam_pm25,silam_pm10,silam_o3,silam_so2,silam_co,silam_no2,silam_no,silam_nox,silam_lat_idx,silam_lon_idx,silam_grid_lat,silam_grid_lon
HN_GP,2025-12-26 03:00:00,03:00 26/12/2025,8543,44,44,37,,2.0,15.0,21.0,88.20231628417969,108.00210571289062,1.430511474609375e-06,7.525086402893066e-07,6.29425048828125e-05,5.289912223815918e-07,1.7136335372924805e-07,7.003545761108398e-07,155.0,58.0,21.049999237060547,105.85000610351562
HN_GP,2025-12-26 04:00:00,04:00 26/12/2025,8544,39,39,34,,2.0,15.0,21.0,96.19215393066406,116.80865478515624,1.5944242477416992e-06,8.121132850646973e-07,6.580352783203125e-05,5.289912223815918e-07,1.8067657947540286e-07,7.096678018569946e-07,155.0,58.0,21.049999237060547,105.85000610351562
HN_GP,2025-12-26 05:00:00,05:00 26/12/2025,8545,39,39,32,,2.0,15.0,22.0,104.57823181152344,125.19815826416016,1.9371509552001957e-06,8.568167686462402e-07,6.389617919921875e-05,4.76837158203125e-07,1.955777406692505e-07,6.724148988723755e-07,155.0,58.0,21.049999237060547,105.85000610351562
HN_GP,2025-12-26 06:00:00,06:00 26/12/2025,8546,37,37,34,,2.0,15.0,22.0,114.21296691894533,133.67251586914062,2.3543834686279297e-06,8.493661880493164e-07,6.29425048828125e-05,4.507601261138916e-07,1.657754182815552e-07,6.165355443954468e-07,155.0,58.0,21.049999237060547,105.85000610351562
HN_GP,2025-12-26 07:00:00,07:00 26/12/2025,8547,37,36,37,,2.0,15.0,23.0,121.83141326904295,140.82847595214844,2.6226043701171875e-06,8.493661880493164e-07,6.4849853515625e-05,4.544854164123535e-07,1.3224780559539798e-07,5.867332220077515e-07,155.0,58.0,21.049999237060547,105.85000610351562
HN_GP,2025-12-26 08:00:00,08:00 26/12/2025,8548,41,38,41,,2.0,15.0,24.0,119.87024688720705,138.05511474609375,2.682209014892578e-06,8.046627044677734e-07,6.67572021484375e-05,4.656612873077393e-07,9.778887033462524e-08,5.634501576423645e-07,155.0,58.0,21.049999237060547,105.85000610351562
HN_GP,2025-12-26 09:00:00,09:00 26/12/2025,8549,45,41,45,,2.0,15.0,25.0,114.6462631225586,132.42616271972656,2.562999725341797e-06,7.82310962677002e-07,6.866455078125e-05,5.066394805908203e-07,6.05359673500061e-08,5.671754479408264e-07,155.0,58.0,21.049999237060547,105.85000610351562
HN_GP,2025-12-26 10:00:00,10:00 26/12/2025,8550,49,46,49,,2.0,15.0,26.0,,,2.3543834686279297e-06,8.195638656616211e-07,7.724761962890625e-05,6.258487701416016e-07,1.5832483768463135e-08,6.416812539100647e-07,,,,
HN_GP,2025-12-26 11:00:00,11:00 26/12/2025,8551,52,52,51,,2.0,15.0,26.0,136.2255401611328,158.5496826171875,1.7434358596801758e-06,1.1771917343139648e-06,0.0001373291015625,1.132488250732422e-06,3.41970007866621e-10,1.1328302207402885e-06,155.0,58.0,21.049999237060547,105.85000610351562
HN_GP,2025-12-26 12:00:00,12:00 26/12/2025,8552,57,57,52,,3.0,15.0,25.0,169.25914001464844,198.39309692382807,9.685754776000977e-07,1.5944242477416992e-06,0.0002155303955078,1.773238182067871e-06,3.5506673157215123e-09,1.7767888493835926e-06,155.0,58.0,21.049999237060547,105.85000610351562
HN_GP,2025-12-26 13:00:00,13:00 26/12/2025,8553,58,58,52,,3.0,15.0,25.0,187.5412139892578,221.67872619628903,6.258487701416016e-07,1.6093254089355469e-06,0.0002346038818359,1.9371509552001957e-06,1.6065314412117004e-08,1.9532162696123123e-06,155.0,58.0,21.049999237060547,105.85000610351562
HN_GP,2025-12-26 14:00:00,14:00 26/12/2025,8554,59,59,52,,3.0,15.0,23.0,203.1024932861328,241.7198944091797,4.284083843231201e-07,1.3709068298339844e-06,0.0002346038818359,1.8328428268432615e-06,2.6309862732887268e-08,1.859152689576149e-06,155.0,58.0,21.049999237060547,105.85000610351562
HN_GP,2025-12-26 15:00:00,15:00 26/12/2025,8555,55,55,52,,3.0,15.0,23.0,193.89471435546875,234.5489044189453,6.407499313354492e-07,1.0728836059570312e-06,0.0001792907714843,1.4007091522216797e-06,6.344635039567947e-09,1.4070537872612476e-06,155.0,58.0,21.049999237060547,105.85000610351562
HN_GP,2025-12-26 16:00:00,16:00 26/12/2025,8556,57,57,52,,3.0,15.0,24.0,188.5117034912109,230.9700469970703,7.003545761108398e-07,8.195638656616211e-07,0.0001392364501953,1.0728836059570312e-06,3.055902197957039e-09,1.0759395081549885e-06,155.0,58.0,21.049999237060547,105.85000610351562
HN_GP,2025-12-26 17:00:00,17:00 26/12/2025,8557,64,64,53,,3.0,15.0,24.0,178.42990112304688,217.6278839111328,5.885958671569824e-07,5.587935447692871e-07,0.0001153945922851,8.866190910339355e-07,5.820766091346741e-09,8.924398571252823e-07,155.0,58.0,21.049999237060547,105.85000610351562
HN_GP,2025-12-26 18:00:00,18:00 26/12/2025,8558,74,74,55,,3.0,15.0,26.0,138.5875244140625,161.63352966308594,7.152557373046875e-07,4.284083843231201e-07,7.43865966796875e-05,6.407499313354492e-07,2.706656232476234e-09,6.434565875679255e-07,155.0,58.0,21.049999237060547,105.85000610351562
HN_GP,2025-12-26 19:00:00,19:00 26/12/2025,8559,82,82,58,,3.0,15.0,28.0,123.48587799072266,138.61968994140625,8.493661880493164e-07,3.8743019104003917e-07,5.3882598876953125e-05,5.811452865600586e-07,1.266016624867916e-09,5.824113031849265e-07,155.0,58.0,21.049999237060547,105.85000610351562
HN_GP,2025-12-26 20:00:00,20:00 26/12/2025,8560,89,89,63,,3.0,15.0,28.0,125.16675567626952,138.5265350341797,7.599592208862305e-07,3.762543201446533e-07,5.054473876953125e-05,5.587935447692871e-07,2.066371962428093e-09,5.608599167317152e-07,155.0,58.0,21.049999237060547,105.85000610351562
HN_GP,2025-12-26 21:00:00,21:00 26/12/2025,8561,93,93,67,,3.0,15.0,25.0,127.66803741455078,140.47433471679688,6.258487701416016e-07,3.7997961044311523e-07,5.245208740234375e-05,5.513429641723633e-07,4.249159246683121e-09,5.555921234190464e-07,155.0,58.0,21.049999237060547,105.85000610351562
HN_GP,2025-12-26 22:00:00,22:00 26/12/2025,8562,91,91,67,,2.0,15.0,25.0,129.04669189453125,142.11376953125,,,,,,0.0,155.0,58.0,21.049999237060547,105.85000610351562
HN_GP,2025-12-26 23:00:00,23:00 26/12/2025,8563,91,91,67,,2.0,15.0,24.0,135.90293884277344,150.8617401123047,,,,,,0.0,155.0,58.0,21.049999237060547,105.85000610351562
HN_GP,2025-12-27 00:00:00,00:00 27/12/2025,8564,89,89,66,,2.0,15.0,25.0,197.31838989257807,232.7149200439453,,,,,,0.0,155.0,58.0,21.049999237060547,105.85000610351562
HN_GP,2025-12-27 01:00:00,01:00 27/12/2025,8565,88,88,65,,2.0,15.0,25.0,172.65858459472656,198.80308532714844,,,,,,0.0,155.0,58.0,21.049999237060547,105.85000610351562
HN_GP,2025-12-27 02:00:00,02:00 27/12/2025,8566,89,89,65,,3.0,15.0,26.0,172.54986572265625,198.7171173095703,4.917383193969727e-07,1.1026859283447266e-06,8.7738037109375e-05,1.1622905731201172e-06,1.0058283805847169e-07,1.2628734111785889e-06,155.0,58.0,21.049999237060547,105.85000610351562
HN_GP,2025-12-27 03:00:00,03:00 27/12/2025,8567,96,96,67,,3.0,15.0,30.0,171.34896850585938,197.61343383789065,5.438923835754395e-07,1.2367963790893557e-06,0.0001020431518554,1.0728836059570312e-06,2.570450305938721e-07,1.3299286365509031e-06,155.0,58.0,21.049999237060547,105.85000610351562
HN_GP,2025-12-27 04:00:00,04:00 27/12/2025,8568,96,96,67,,3.0,15.0,33.0,161.27027893066406,185.09475708007807,8.493661880493164e-07,1.2665987014770508e-06,9.632110595703124e-05,9.238719940185548e-07,2.570450305938721e-07,1.1809170246124268e-06,155.0,58.0,21.049999237060547,105.85000610351562
HN_GP,2025-12-27 05:00:00,05:00 27/12/2025,8569,95,95,67,,3.0,15.0,30.0,156.71356201171875,178.89810180664062,,,,,,0.0,155.0,58.0,21.049999237060547,105.85000610351562
HN_GP,2025-12-27 06:00:00,06:00 27/12/2025,8570,97,97,68,,2.0,15.0,28.0,151.46690368652344,171.77964782714844,,,,,,0.0,155.0,58.0,21.049999237060547,105.85000610351562
HN_GP,2025-12-27 07:00:00,07:00 27/12/2025,8571,97,97,68,,3.0,15.0,26.0,162.59521484375,184.90953063964844,1.4454126358032229e-06,1.4007091522216797e-06,9.34600830078125e-05,9.164214134216308e-07,2.1792948246002203e-07,1.1343508958816528e-06,155.0,58.0,21.049999237060547,105.85000610351562
HN_GP,2025-12-27 08:00:00,08:00 27/12/2025,8572,93,93,66,,3.0,15.0,24.0,175.6431121826172,201.2640838623047,,,,,,0.0,155.0,58.0,21.049999237060547,105.85000610351562
HN_GP,2025-12-27 09:00:00,09:00 27/12/2025,8573,89,89,64,,2.0,15.0,25.0,165.72079467773438,185.0071563720703,,,,,,0.0,155.0,58.0,21.049999237060547,105.85000610351562
HN_GP,2025-12-27 10:00:00,10:00 27/12/2025,8574,88,88,63,,2.0,15.0,27.0,162.83447265625,178.66763305664062,,,,,,0.0,155.0,58.0,21.049999237060547,105.85000610351562
HN_GP,2025-12-27 11:00:00,11:00 27/12/2025,8575,90,90,64,,2.0,15.0,25.0,195.7750244140625,215.1410217285156,1.4007091522216797e-06,1.4007091522216797e-06,0.0001735687255859,1.4156103134155271e-06,1.2223608791828156e-09,1.4168326742947102e-06,155.0,58.0,21.049999237060547,105.85000610351562
HN_GP,2025-12-27 12:00:00,12:00 27/12/2025,8576,94,94,65,,2.0,15.0,26.0,237.1114959716797,264.7174987792969,,,,,,0.0,155.0,58.0,21.049999237060547,105.85000610351562
HN_GP,2025-12-27 13:00:00,13:00 27/12/2025,8577,97,97,66,,3.0,15.0,26.0,246.33616638183597,277.0409240722656,,,,,,0.0,155.0,58.0,21.049999237060547,105.85000610351562
HN_GP,2025-12-27 14:00:00,14:00 27/12/2025,8578,95,95,65,,3.0,15.0,24.0,221.29954528808597,248.98922729492188,,,,,,0.0,155.0,58.0,21.049999237060547,105.85000610351562
HN_GP,2025-12-27 15:00:00,15:00 27/12/2025,8579,93,93,65,,3.0,15.0,26.0,192.90277099609372,215.5903778076172,,,,,,0.0,155.0,58.0,21.049999237060547,105.85000610351562
HN_GP,2025-12-27 16:00:00,16:00 27/12/2025,8580,93,93,66,,3.0,15.0,26.0,180.16246032714844,201.33148193359372,,,,,,0.0,155.0,58.0,21.049999237060547,105.85000610351562
HN_GP,2025-12-27 17:00:00,17:00 27/12/2025,8581,95,95,67,,3.0,15.0,26.0,175.180419921875,195.20147705078125,,,,,,0.0,155.0,58.0,21.049999237060547,105.85000610351562
HN_GP,2025-12-27 18:00:00,18:00 27/12/2025,8582,99,99,69,,2.0,15.0,25.0,175.12149047851562,193.9219512939453,,,,,,0.0,155.0,58.0,21.049999237060547,105.85000610351562
HN_GP,2025-12-27 19:00:00,19:00 27/12/2025,8583,103,103,71,,2.0,15.0,26.0,176.30014038085938,194.1982421875,,,,,,0.0,155.0,58.0,21.049999237060547,105.85000610351562
HN_GP,2025-12-27 20:00:00,20:00 27/12/2025,8584,108,108,73,,2.0,15.0,27.0,179.5673370361328,197.1778106689453,,,,,,0.0,155.0,58.0,21.049999237060547,105.85000610351562
HN_GP,2025-12-27 21:00:00,21:00 27/12/2025,8585,112,112,75,,2.0,15.0,25.0,182.59548950195312,200.1512756347656,,,,,,0.0,155.0,58.0,21.049999237060547,105.85000610351562
HN_GP,2025-12-27 22:00:00,22:00 27/12/2025,8586,116,116,76,,2.0,15.0,26.0,187.30401611328125,205.2707672119141,,,,,,0.0,155.0,58.0,21.049999237060547,105.85000610351562
HN_GP,2025-12-27 23:00:00,23:00 27/12/2025,8587,128,128,77,,2.0,15.0,27.0,197.08595275878903,216.27117919921875,,,,,,0.0,155.0,58.0,21.049999237060547,105.85000610351562
HN_GP,2025-12-28 00:00:00,00:00 28/12/2025,8588,138,138,78,,2.0,15.0,28.0,,,3.352761268615723e-07,1.5087425708770752e-07,5.960464477539063e-05,9.015202522277832e-07,6.146728992462158e-08,9.629875421524048e-07,,,,
HN_GP,2025-12-28 01:00:00,01:00 28/12/2025,8589,141,141,79,,2.0,15.0,29.0,233.2592315673828,263.7667236328125,2.123415470123291e-07,6.705522537231445e-07,0.000105857849121,1.2069940567016602e-06,1.1455267667770387e-07,1.321546733379364e-06,155.0,58.0,21.049999237060547,105.85000610351562
HN_GP,2025-12-28 02:00:00,02:00 28/12/2025,8590,138,138,80,,2.0,15.0,27.0,242.1692352294922,272.2117919921875,3.129243850708008e-07,1.1622905731201172e-06,0.0001296997070312,1.341104507446289e-06,2.682209014892578e-07,1.6093254089355469e-06,155.0,58.0,21.049999237060547,105.85000610351562
HN_GP,2025-12-28 03:00:00,03:00 28/12/2025,8591,144,144,81,,2.0,15.0,28.0,239.07598876953125,270.698486328125,3.948807716369629e-07,1.3262033462524414e-06,0.0001392364501953,1.296401023864746e-06,3.948807716369629e-07,1.691281795501709e-06,155.0,58.0,21.049999237060547,105.85000610351562
HN_GP,2025-12-28 04:00:00,04:00 28/12/2025,8592,156,156,88,,2.0,15.0,26.0,223.1962127685547,251.05226135253903,7.897615432739258e-07,1.296401023864746e-06,0.0001211166381835,1.1473894119262695e-06,2.980232238769531e-07,1.4454126358032229e-06,155.0,58.0,21.049999237060547,105.85000610351562
HN_GP,2025-12-28 05:00:00,05:00 28/12/2025,8593,161,161,90,,2.0,15.0,25.0,201.21966552734372,223.5360107421875,1.3560056686401367e-06,1.3262033462524414e-06,0.000105857849121,9.685754776000977e-07,2.570450305938721e-07,1.2256205081939695e-06,155.0,58.0,21.049999237060547,105.85000610351562
HN_GP,2025-12-28 06:00:00,06:00 28/12/2025,8594,160,160,89,,2.0,15.0,26.0,179.55735778808594,197.03927612304688,1.9371509552001957e-06,1.2218952178955078e-06,9.1552734375e-05,7.897615432739258e-07,1.825392246246338e-07,9.723007678985596e-07,155.0,58.0,21.049999237060547,105.85000610351562
HN_GP,2025-12-28 07:00:00,07:00 28/12/2025,8595,157,157,87,,2.0,15.0,27.0,165.57699584960938,180.13658142089844,2.3543834686279297e-06,1.087784767150879e-06,8.392333984375e-05,6.631016731262207e-07,1.30385160446167e-07,7.934868335723877e-07,155.0,58.0,21.049999237060547,105.85000610351562
HN_GP,2025-12-28 08:00:00,08:00 28/12/2025,8596,155,155,85,,2.0,15.0,29.0,159.11241149902344,173.14932250976562,2.5033950805664062e-06,1.1175870895385742e-06,8.678436279296875e-05,6.92903995513916e-07,1.0337680578231813e-07,7.962808012962341e-07,155.0,58.0,21.049999237060547,105.85000610351562
HN_GP,2025-12-28 09:00:00,09:00 28/12/2025,8597,154,154,85,,2.0,15.0,29.0,158.74266052246094,173.26968383789062,2.4139881134033203e-06,1.2516975402832031e-06,9.5367431640625e-05,8.344650268554688e-07,5.8207660913467414e-08,8.926726877689362e-07,155.0,58.0,21.049999237060547,105.85000610351562
HN_GP,2025-12-28 10:00:00,10:00 28/12/2025,8598,154,154,85,,2.0,15.0,28.0,166.58108520507812,182.24392700195312,2.264976501464844e-06,1.3560056686401367e-06,0.0001106262207031,9.83476638793945e-07,1.2572854757308962e-08,9.960494935512545e-07,155.0,58.0,21.049999237060547,105.85000610351562
HN_GP,2025-12-28 11:00:00,11:00 28/12/2025,8599,158,158,88,,2.0,15.0,28.0,191.77362060546875,210.54981994628903,1.7434358596801758e-06,1.6242265701293943e-06,0.0001602172851562,1.4007091522216797e-06,2.7284841053187847e-10,1.4009820006322116e-06,155.0,58.0,21.049999237060547,105.85000610351562
HN_GP,2025-12-28 12:00:00,12:00 28/12/2025,8600,164,164,93,,2.0,15.0,29.0,239.36593627929688,265.8796691894531,7.897615432739258e-07,1.8328428268432615e-06,0.0002708435058593,2.026557922363281e-06,1.3620592653751372e-08,2.0401785150170326e-06,155.0,58.0,21.049999237060547,105.85000610351562
HN_GP,2025-12-28 13:00:00,13:00 28/12/2025,8601,172,172,98,,2.0,15.0,29.0,282.1982421875,318.3012084960937,1.5832483768463137e-07,1.817941665649414e-06,0.0003509521484375,2.2351741790771484e-06,1.3597309589385986e-07,2.3711472749710083e-06,155.0,58.0,21.049999237060547,105.85000610351562
HN_GP,2025-12-28 14:00:00,14:00 28/12/2025,8602,174,174,102,,3.0,15.0,29.0,286.44781494140625,328.16552734375,6.332993507385254e-08,1.5050172805786133e-06,0.0003318786621093,1.877546310424805e-06,2.272427082061768e-07,2.104789018630981e-06,155.0,58.0,21.049999237060547,105.85000610351562
HN_GP,2025-12-28 15:00:00,15:00 28/12/2025,8603,175,175,104,,3.0,15.0,30.0,290.9637145996094,336.5277709960937,3.4458935260772705e-08,1.2814998626708984e-06,0.0003013610839843,1.5795230865478516e-06,2.868473529815674e-07,1.866370439529419e-06,155.0,58.0,21.049999237060547,105.85000610351562
HN_GP,2025-12-28 16:00:00,16:00 28/12/2025,8604,173,173,102,,2.0,15.0,30.0,336.55816650390625,387.28070068359375,4.48198989033699e-09,1.4454126358032229e-06,0.000335693359375,1.5348196029663086e-06,5.587935447692871e-07,2.093613147735596e-06,155.0,58.0,21.049999237060547,105.85000610351562
HN_GP,2025-12-28 17:00:00,17:00 28/12/2025,8605,169,169,100,,3.0,15.0,28.0,385.1888732910156,438.564208984375,4.94765117764473e-10,1.7881393432617188e-06,0.0003852844238281,1.6391277313232422e-06,8.270144462585449e-07,2.466142177581787e-06,155.0,58.0,21.049999237060547,105.85000610351562
HN_GP,2025-12-28 18:00:00,18:00 28/12/2025,8606,166,166,99,,3.0,15.0,27.0,369.24267578125,422.9777221679688,2.9976945370435715e-09,1.519918441772461e-06,0.0003128051757812,1.4454126358032229e-06,5.960464477539062e-07,2.041459083557129e-06,155.0,58.0,21.049999237060547,105.85000610351562
HN_GP,2025-12-28 19:00:00,19:00 28/12/2025,8607,167,167,100,,3.0,15.0,28.0,337.29376220703125,389.9277038574219,,,,,,0.0,155.0,58.0,21.049999237060547,105.85000610351562
HN_GP,2025-12-28 20:00:00,20:00 28/12/2025,8608,171,171,102,,3.0,15.0,28.0,286.305419921875,332.64410400390625,2.9569491744041443e-08,6.631016731262207e-07,0.0001430511474609,7.897615432739258e-07,1.695007085800171e-07,9.592622518539429e-07,155.0,58.0,21.049999237060547,105.85000610351562
HN_GP,2025-12-28 21:00:00,21:00 28/12/2025,8609,179,179,109,,3.0,15.0,29.0,244.1563415527344,281.8666687011719,6.51925802230835e-08,4.135072231292725e-07,9.632110595703124e-05,5.438923835754395e-07,9.406358003616333e-08,6.379559636116028e-07,155.0,58.0,21.049999237060547,105.85000610351562
HN_GP,2025-12-28 22:00:00,22:00 28/12/2025,8610,186,186,114,,3.0,15.0,29.0,218.08457946777344,248.08267211914065,5.541369318962097e-08,3.539025783538819e-07,7.534027099609375e-05,4.172325134277344e-07,1.0896474123001101e-07,5.261972546577454e-07,155.0,58.0,21.049999237060547,105.85000610351562
HN_GP,2025-12-28 23:00:00,23:00 28/12/2025,8611,196,196,122,,3.0,15.0,29.0,208.82015991210935,233.5698089599609,1.4319084584712982e-08,4.097819328308106e-07,8.0108642578125e-05,3.613531589508057e-07,2.3655593395233157e-07,5.979090929031372e-07,155.0,58.0,21.049999237060547,105.85000610351562
HN_GP,2025-12-29 00:00:00,00:00 29/12/2025,8612,201,201,126,,3.0,15.0,31.0,,,2.2351741790771487e-07,1.73225998878479e-07,5.674362182617188e-05,7.82310962677002e-07,1.7136335372924805e-07,9.5367431640625e-07,,,,
HN_GP,2025-12-29 01:00:00,01:00 29/12/2025,8613,203,203,126,,2.0,15.0,33.0,,,5.3551048040390015e-08,6.183981895446777e-07,0.000131607055664,9.387731552124024e-07,4.3958425521850586e-07,1.3783574104309082e-06,,,,
HN_GP,2025-12-29 02:00:00,02:00 29/12/2025,8614,200,200,124,,2.0,15.0,31.0,253.728759765625,285.1639099121094,7.078051567077638e-08,1.087784767150879e-06,0.0001850128173828,1.0132789611816406e-06,8.866190910339355e-07,1.899898052215576e-06,155.0,58.0,21.049999237060547,105.85000610351562
HN_GP,2025-12-29 03:00:00,03:00 29/12/2025,8615,198,198,122,,2.0,15.0,29.0,234.71774291992188,264.1416931152344,1.0617077350616456e-07,1.5497207641601562e-06,0.0001583099365234,1.3262033462524414e-06,6.92903995513916e-07,2.019107341766357e-06,155.0,58.0,21.049999237060547,105.85000610351562
HN_GP,2025-12-29 04:00:00,04:00 29/12/2025,8616,195,195,119,,2.0,15.0,29.0,198.5216522216797,225.96286010742188,2.5331974029541016e-07,1.3262033462524414e-06,0.0001258850097656,1.3709068298339844e-06,2.1047890186309814e-07,1.5813857316970823e-06,155.0,58.0,21.049999237060547,105.85000610351562
HN_GP,2025-12-29 05:00:00,05:00 29/12/2025,8617,193,193,119,,2.0,15.0,29.0,164.82814025878906,190.6001892089844,7.227063179016113e-07,1.1026859283447266e-06,9.822845458984376e-05,1.1026859283447266e-06,6.98491930961609e-08,1.1725351214408877e-06,155.0,58.0,21.049999237060547,105.85000610351562
HN_GP,2025-12-29 06:00:00,06:00 29/12/2025,8618,194,194,121,,2.0,15.0,29.0,,,1.0281801223754885e-06,9.98377799987793e-07,8.869171142578125e-05,9.313225746154784e-07,5.587935447692872e-08,9.872019290924072e-07,,,,
HN_GP,2025-12-29 07:00:00,07:00 29/12/2025,8619,195,195,121,,3.0,15.0,30.0,146.32000732421875,172.2906951904297,1.1026859283447266e-06,1.043081283569336e-06,9.059906005859376e-05,9.387731552124024e-07,6.239861249923706e-08,1.0011717677116394e-06,155.0,58.0,21.049999237060547,105.85000610351562
HN_GP,2025-12-29 08:00:00,08:00 29/12/2025,8620,196,196,121,,3.0,15.0,31.0,148.2058868408203,176.3258819580078,1.0132789611816406e-06,1.1920928955078125e-06,9.72747802734375e-05,1.043081283569336e-06,6.426125764846803e-08,1.107342541217804e-06,155.0,58.0,21.049999237060547,105.85000610351562
HN_GP,2025-12-29 09:00:00,09:00 29/12/2025,8621,195,195,120,,2.0,15.0,32.0,,,9.238719940185548e-07,1.2814998626708984e-06,0.0001020431518554,1.1026859283447266e-06,5.1688402891159064e-08,1.1543743312358856e-06,,,,
HN_GP,2025-12-29 10:00:00,10:00 29/12/2025,8622,189,189,117,,2.0,15.0,31.0,146.81785583496094,176.7646942138672,8.344650268554688e-07,1.341104507446289e-06,0.0001049041748046,1.1771917343139648e-06,1.6996636986732483e-08,1.1941883713006971e-06,155.0,58.0,21.049999237060547,105.85000610351562
HN_GP,2025-12-29 11:00:00,11:00 29/12/2025,8623,184,184,115,,2.0,15.0,30.0,152.99266052246094,184.3192443847656,5.438923835754395e-07,1.341104507446289e-06,0.0001373291015625,1.341104507446289e-06,1.9324943423271183e-08,1.3604294508695602e-06,155.0,58.0,21.049999237060547,105.85000610351562
HN_GP,2025-12-29 12:00:00,12:00 29/12/2025,8624,179,179,110,,2.0,15.0,30.0,,,2.123415470123291e-07,1.341104507446289e-06,0.0001907348632812,1.5050172805786133e-06,9.592622518539429e-08,1.6009435057640076e-06,,,,
HN_GP,2025-12-29 13:00:00,13:00 29/12/2025,8625,171,171,102,,2.0,15.0,31.0,173.18521118164062,207.01498413085935,9.12696123123169e-08,1.341104507446289e-06,0.0002117156982421,1.475214958190918e-06,1.8440186977386477e-07,1.6596168279647827e-06,155.0,58.0,21.049999237060547,105.85000610351562
HN_GP,2025-12-29 14:00:00,14:00 29/12/2025,8626,165,165,96,,2.0,15.0,30.0,,,3.67872416973114e-08,1.2814998626708984e-06,0.0002250671386718,1.4007091522216797e-06,2.905726432800293e-07,1.691281795501709e-06,,,,
HN_GP,2025-12-29 15:00:00,15:00 29/12/2025,8627,160,160,92,,2.0,15.0,30.0,,,2.2584572434425357e-08,1.2069940567016602e-06,0.0002174377441406,1.341104507446289e-06,3.241002559661865e-07,1.6652047634124756e-06,,,,
HN_GP,2025-12-29 16:00:00,16:00 29/12/2025,8628,157,157,91,,2.0,15.0,29.0,211.60153198242188,257.6205749511719,2.142041921615601e-08,1.0132789611816406e-06,0.0002002716064453,1.2218952178955078e-06,3.0174851417541504e-07,1.5236437320709229e-06,155.0,58.0,21.049999237060547,105.85000610351562
HN_GP,2025-12-29 17:00:00,17:00 29/12/2025,8629,155,155,91,,2.0,15.0,32.0,,,1.3271346688270569e-08,7.748603820800781e-07,0.0001850128173828,1.087784767150879e-06,3.390014171600342e-07,1.426786184310913e-06,,,,
HN_GP,2025-12-29 18:00:00,18:00 29/12/2025,8630,155,155,92,,2.0,15.0,33.0,,,1.5366822481155396e-08,6.854534149169922e-07,0.0001544952392578,9.685754776000977e-07,2.570450305938721e-07,1.2256205081939695e-06,,,,
HN_GP,2025-12-29 19:00:00,19:00 29/12/2025,8631,158,158,95,,2.0,15.0,32.0,204.68948364257807,251.25030517578125,2.5145709514617923e-08,7.82310962677002e-07,0.0001220703125,9.5367431640625e-07,1.73225998878479e-07,1.126900315284729e-06,155.0,58.0,21.049999237060547,105.85000610351562
HN_GP,2025-12-29 20:00:00,20:00 29/12/2025,8632,158,158,93,,2.0,15.0,25.0,202.65187072753903,246.6497039794922,2.2817403078079224e-08,8.791685104370117e-07,0.0001096725463867,9.685754776000977e-07,1.8998980522155762e-07,1.1585652828216553e-06,155.0,58.0,21.049999237060547,105.85000610351562
HN_GP,2025-12-29 21:00:00,21:00 29/12/2025,8633,157,157,91,,2.0,15.0,28.0,199.49850463867188,241.9547576904297,2.8172507882118225e-08,8.642673492431641e-07,0.0001001358032226,9.08970832824707e-07,1.7695128917694094e-07,1.085922122001648e-06,155.0,58.0,21.049999237060547,105.85000610351562
HN_GP,2025-12-29 22:00:00,22:00 29/12/2025,8634,157,157,90,,2.0,15.0,28.0,197.01808166503903,238.3984222412109,2.0256265997886658e-08,8.568167686462402e-07,9.5367431640625e-05,8.642673492431641e-07,2.048909664154053e-07,1.0691583156585691e-06,155.0,58.0,21.049999237060547,105.85000610351562
HN_GP,2025-12-29 23:00:00,23:00 29/12/2025,8635,157,157,90,,2.0,15.0,27.0,194.9736328125,234.59228515625,5.878973752260208e-09,9.685754776000977e-07,9.918212890625e-05,9.164214134216308e-07,3.390014171600342e-07,1.255422830581665e-06,155.0,58.0,21.049999237060547,105.85000610351562
HN_GP,2025-12-30 00:00:00,00:00 30/12/2025,8636,159,159,91,,2.0,15.0,27.0,131.95106506347656,145.5612030029297,1.1026859283447266e-06,2.458691596984864e-07,3.24249267578125e-05,7.003545761108398e-07,1.6552803572267294e-10,7.005201041465625e-07,155.0,58.0,21.049999237060547,105.85000610351562
HN_GP,2025-12-30 01:00:00,01:00 30/12/2025,8637,160,160,91,,2.0,15.0,26.0,131.70779418945312,146.8236541748047,8.940696716308594e-07,7.078051567077637e-07,6.198883056640625e-05,9.83476638793945e-07,3.0850060284137726e-09,9.86561644822359e-07,155.0,58.0,21.049999237060547,105.85000610351562
HN_GP,2025-12-30 02:00:00,02:00 30/12/2025,8638,161,161,90,,2.0,15.0,27.0,144.70375061035156,162.92222595214844,4.917383193969727e-07,1.043081283569336e-06,9.5367431640625e-05,1.3113021850585938e-06,2.9103830456733704e-08,1.3404060155153277e-06,155.0,58.0,21.049999237060547,105.85000610351562
HN_GP,2025-12-30 03:00:00,03:00 30/12/2025,8639,164,164,92,,2.0,15.0,26.0,143.9338836669922,161.3847198486328,5.587935447692871e-07,1.043081283569336e-06,0.000105857849121,1.341104507446289e-06,2.5378540158271793e-08,1.3664830476045609e-06,155.0,58.0,21.049999237060547,105.85000610351562
